id,ambient_humidity,baking_duration,cooling_period,cream_fat_content,egg_temperature,egg_yolk_count,final_temperature,lemon_zest_ph,origin,oven_temperature,preheating_time,salt_ratio,sugar_content,vanilla_extract,quality_class_binary
1553,76.0,19.0,50.0,101.8,110.0,9,256.0,3.4,Lisboa,252.0,217.0,56.07,153.7,3.3,1
1554,56.0,39.0,20.0,98.3,81.0,9,147.0,3.1,Porto,140.0,233.0,74.18,17.4,4.0,0
1555,70.0,20.0,31.0,99.0,76.0,10,257.0,3.2,Lisboa,251.0,217.0,56.43,14.3,5.1,1
1556,65.0,18.0,30.0,100.8,68.0,11,214.0,3.2,Lisboa,221.0,207.0,41.41,98.7,4.3,1
1557,76.0,25.0,72.0,98.3,22.0,8,85.0,2.9,Porto,71.0,405.0,78.13,18.4,7.7,1
1558,46.0,28.0,34.0,97.9,91.0,13,233.0,3.3,Lisboa,244.0,196.0,26.78,38.5,3.8,1
1559,73.0,28.0,26.0,100.6,47.0,14,243.0,3.2,,242.0,198.0,44.05,27.1,4.8,1
1560,57.0,43.0,20.0,99.7,38.0,10,77.0,3.6,Porto,96.0,203.0,79.07,17.6,6.7,0
1561,47.0,20.0,28.0,96.7,99.0,9,301.0,2.9,Lisboa,285.0,231.0,60.12,137.9,4.2,1
1562,56.0,40.0,32.0,98.0,50.0,10,206.0,3.3,Porto,214.0,199.0,70.61,43.8,12.0,0
1563,67.0,24.0,45.0,100.2,66.0,11,136.0,3.3,Porto,153.0,241.0,82.75,17.5,6.5,0
1564,59.0,22.0,37.0,102.3,90.0,13,226.0,,Lisboa,215.0,177.0,35.82,20.6,5.1,1
1565,53.0,34.0,31.0,100.3,22.0,9,347.0,3.1,Lisboa,340.0,236.0,46.4,93.9,6.1,0
1566,53.0,22.0,45.0,97.8,52.0,11,241.0,3.5,Lisboa,244.0,150.0,26.67,37.4,4.8,1
1567,50.0,30.0,8.0,96.9,40.0,10,135.0,3.2,Porto,120.0,215.0,85.61,28.1,5.8,0
1568,53.0,23.0,22.0,98.3,64.0,11,265.0,3.0,Lisboa,273.0,193.0,36.76,117.0,3.4,1
1569,65.0,24.0,25.0,101.9,26.0,9,217.0,3.1,Lisboa,211.0,179.0,40.64,17.9,5.5,0
1570,43.0,36.0,7.0,100.8,30.0,11,67.0,3.3,Porto,78.0,218.0,86.38,55.0,7.0,1
1571,42.0,43.0,21.0,96.2,66.0,9,376.0,2.9,Lisboa,368.0,209.0,74.36,105.2,5.8,1
1572,79.0,22.0,27.0,102.0,61.0,12,178.0,3.3,Lisboa,171.0,197.0,32.61,11.1,3.3,1
1573,53.0,20.0,33.0,99.9,108.0,11,232.0,3.0,Lisboa,230.0,214.0,37.17,139.2,6.0,1
1574,68.0,31.0,36.0,102.9,44.0,11,110.0,3.2,Porto,109.0,290.0,83.7,20.7,7.0,1
1575,78.0,35.0,15.0,99.7,26.0,13,130.0,3.9,Porto,148.0,131.0,53.44,21.2,5.6,0
1576,70.0,27.0,30.0,100.6,60.0,9,306.0,3.3,Lisboa,311.0,223.0,57.72,13.1,5.3,1
1577,55.0,29.0,31.0,97.5,92.0,12,213.0,3.4,Lisboa,203.0,178.0,29.19,16.3,5.6,1
1578,66.0,21.0,36.0,97.2,72.0,12,179.0,3.3,Lisboa,197.0,204.0,39.34,51.6,4.7,1
1579,73.0,19.0,39.0,98.4,32.0,11,165.0,3.4,Lisboa,154.0,181.0,34.83,13.2,7.2,1
1580,65.0,28.0,30.0,100.8,28.0,9,288.0,3.4,Lisboa,294.0,196.0,57.89,11.2,4.9,1
1581,60.0,20.0,38.0,100.6,62.0,10,278.0,3.5,Lisboa,274.0,197.0,48.25,11.8,4.8,1
1582,51.0,25.0,26.0,101.3,71.0,10,228.0,3.1,Lisboa,238.0,242.0,44.48,58.1,5.1,1
1583,44.0,48.0,23.0,100.1,20.0,12,62.0,3.3,Porto,73.0,246.0,58.3,26.3,5.8,0
1584,42.0,24.0,22.0,97.7,86.0,12,334.0,3.3,Lisboa,324.0,143.0,42.73,10.9,3.4,1
1585,48.0,27.0,37.0,95.8,25.0,11,276.0,3.2,Lisboa,291.0,221.0,50.27,13.7,4.2,0
1586,73.0,18.0,28.0,98.5,93.0,10,389.0,3.4,Lisboa,382.0,204.0,52.84,72.9,5.4,0
1587,64.0,32.0,50.0,100.7,84.0,12,301.0,3.2,Lisboa,284.0,233.0,33.39,127.1,3.4,1
1588,73.0,34.0,15.0,99.0,38.0,10,244.0,3.1,Lisboa,239.0,213.0,44.7,57.2,4.7,0
1589,60.0,44.0,9.0,99.2,18.0,9,76.0,3.3,Porto,66.0,249.0,87.55,16.2,5.9,0
1590,44.0,42.0,27.0,97.9,44.0,10,192.0,3.3,Porto,184.0,224.0,82.31,19.6,6.0,1
1591,62.0,31.0,32.0,99.1,64.0,12,231.0,3.0,Lisboa,249.0,210.0,34.16,33.7,3.9,1
1592,44.0,17.0,36.0,101.0,134.0,11,285.0,3.3,Lisboa,273.0,175.0,31.53,12.0,4.1,0
1593,42.0,29.0,4.0,99.8,54.0,10,222.0,3.3,Lisboa,221.0,173.0,34.5,126.3,6.4,1
1594,53.0,30.0,43.0,98.2,22.0,10,74.0,3.3,Porto,70.0,313.0,117.44,18.4,7.1,1
1595,76.0,30.0,45.0,99.2,22.0,11,80.0,3.3,Porto,73.0,247.0,100.91,18.9,6.2,1
1596,72.0,43.0,10.0,96.6,61.0,11,143.0,3.3,Porto,143.0,247.0,73.33,20.8,7.6,1
1597,52.0,22.0,30.0,99.4,80.0,12,287.0,3.2,Lisboa,285.0,168.0,43.74,35.8,3.7,1
1598,63.0,31.0,24.0,99.3,58.0,10,192.0,3.4,Lisboa,218.0,191.0,47.95,135.5,5.4,1
1599,61.0,18.0,35.0,97.2,95.0,11,297.0,3.4,,278.0,188.0,34.39,18.6,6.8,1
1600,68.0,23.0,29.0,100.5,48.0,11,179.0,3.3,Lisboa,181.0,198.0,41.02,15.8,6.8,1
1601,60.0,34.0,12.0,94.1,56.0,9,195.0,2.9,Lisboa,181.0,222.0,48.9,45.5,3.6,0
1602,51.0,33.0,36.0,98.7,81.0,14,240.0,3.1,Lisboa,239.0,216.0,37.54,27.1,4.4,1
1603,50.0,23.0,44.0,98.2,113.0,10,298.0,3.2,Lisboa,323.0,212.0,45.92,81.4,5.3,0
1604,49.0,26.0,23.0,100.2,88.0,12,234.0,2.9,Lisboa,231.0,180.0,33.19,15.1,3.4,0
1605,44.0,27.0,31.0,97.7,69.0,13,225.0,3.2,Lisboa,219.0,198.0,30.62,90.3,6.5,1
1606,46.0,54.0,0.0,98.8,22.0,11,69.0,3.6,Porto,68.0,196.0,166.09,23.6,5.1,0
1607,69.0,44.0,77.0,99.2,22.0,11,103.0,3.0,Porto,113.0,499.0,99.38,36.5,7.3,1
1608,79.0,31.0,4.0,96.5,56.0,10,224.0,3.3,Lisboa,229.0,181.0,35.71,13.1,6.3,1
1609,50.0,26.0,30.0,99.2,119.0,11,309.0,3.0,Lisboa,294.0,182.0,45.59,129.6,5.6,0
1610,80.0,40.0,10.0,98.4,34.0,12,94.0,3.6,Porto,90.0,186.0,46.48,16.7,5.1,0
1611,62.0,17.0,45.0,97.4,142.0,11,258.0,3.1,Lisboa,274.0,194.0,43.38,12.0,7.3,1
1612,67.0,20.0,34.0,102.3,66.0,9,305.0,3.2,Lisboa,313.0,275.0,48.22,16.5,4.4,0
1613,63.0,28.0,55.0,99.8,20.0,11,71.0,3.2,Porto,65.0,283.0,107.33,20.6,6.0,1
1614,41.0,63.0,9.0,96.7,30.0,9,185.0,3.3,Porto,181.0,216.0,164.28,17.0,5.7,0
1615,71.0,26.0,25.0,97.8,42.0,13,239.0,3.4,Lisboa,228.0,197.0,38.82,48.6,7.2,1
1616,46.0,24.0,42.0,97.7,22.0,12,90.0,3.5,Porto,85.0,215.0,53.27,20.2,8.2,1
1617,56.0,53.0,7.0,97.2,54.0,11,122.0,3.5,Porto,119.0,244.0,58.94,18.7,4.4,1
1618,44.0,34.0,32.0,95.4,54.0,13,235.0,3.2,Lisboa,232.0,202.0,19.82,13.6,5.3,1
1619,67.0,20.0,30.0,99.6,118.0,9,347.0,3.2,Lisboa,365.0,213.0,55.82,144.5,4.6,1
1620,64.0,38.0,10.0,99.7,48.0,10,227.0,3.2,Lisboa,222.0,228.0,67.51,15.4,5.2,0
1621,79.0,18.0,26.0,100.4,71.0,10,393.0,3.4,,379.0,225.0,46.7,68.0,6.0,1
1622,74.0,24.0,38.0,100.8,40.0,12,236.0,3.3,Lisboa,224.0,204.0,36.51,13.6,7.6,0
1623,64.0,31.0,49.0,100.9,48.0,10,133.0,3.1,Porto,115.0,362.0,73.91,46.5,6.2,0
1624,63.0,19.0,17.0,98.1,62.0,9,182.0,3.0,Lisboa,172.0,213.0,49.16,52.2,3.9,1
1625,42.0,24.0,22.0,96.5,93.0,11,298.0,3.3,Lisboa,303.0,178.0,55.96,13.0,4.5,1
1626,65.0,20.0,30.0,98.4,44.0,10,230.0,3.2,Lisboa,241.0,189.0,50.12,27.7,5.8,1
1627,70.0,41.0,43.0,99.3,58.0,9,235.0,3.2,,248.0,211.0,65.48,118.9,3.2,0
1628,67.0,27.0,21.0,99.2,100.0,10,,3.1,Lisboa,309.0,187.0,50.41,20.4,5.0,0
1629,43.0,40.0,31.0,101.5,61.0,10,146.0,3.2,Porto,146.0,284.0,91.38,22.5,6.2,1
1630,65.0,18.0,28.0,94.9,74.0,11,187.0,3.3,Lisboa,189.0,180.0,40.3,10.9,5.6,1
1631,46.0,47.0,0.0,94.5,35.0,9,96.0,3.4,Porto,85.0,254.0,79.08,25.2,4.7,0
1632,42.0,24.0,43.0,97.8,95.0,12,215.0,3.2,Lisboa,208.0,208.0,33.52,35.6,3.8,1
1633,76.0,24.0,25.0,96.3,63.0,11,245.0,3.4,Lisboa,228.0,172.0,29.75,107.8,3.5,1
1634,71.0,25.0,32.0,103.0,90.0,11,267.0,3.4,Lisboa,271.0,183.0,51.31,65.8,6.0,1
1635,72.0,32.0,32.0,97.3,52.0,10,125.0,3.3,Porto,123.0,266.0,83.85,26.0,9.8,1
1636,77.0,38.0,9.0,97.2,26.0,10,85.0,3.2,Porto,77.0,254.0,66.43,33.5,4.2,0
1637,55.0,26.0,75.0,98.3,98.0,9,273.0,3.0,Lisboa,269.0,224.0,148.54,12.6,4.2,0
1638,69.0,48.0,1.0,97.2,44.0,13,103.0,3.6,Porto,99.0,201.0,77.02,24.2,6.2,1
1639,41.0,18.0,30.0,100.1,97.0,10,237.0,3.2,Lisboa,236.0,171.0,38.18,8.2,5.1,0
1640,67.0,20.0,35.0,97.2,83.0,13,189.0,3.3,Lisboa,188.0,182.0,29.53,65.4,4.2,1
1641,61.0,20.0,22.0,101.8,66.0,10,196.0,3.1,Lisboa,196.0,201.0,42.87,66.8,3.3,1
1642,46.0,48.0,7.0,100.2,40.0,10,116.0,3.1,Porto,124.0,220.0,81.8,17.0,4.9,0
1643,77.0,29.0,35.0,96.6,20.0,11,77.0,3.2,Porto,75.0,309.0,80.2,24.3,6.6,1
1644,47.0,43.0,49.0,100.0,30.0,11,92.0,2.9,Porto,85.0,474.0,96.02,41.0,7.4,0
1645,52.0,23.0,29.0,99.0,40.0,10,229.0,3.1,Lisboa,244.0,193.0,38.57,54.3,4.6,1
1646,63.0,19.0,50.0,101.8,124.0,9,328.0,2.9,Lisboa,325.0,180.0,54.06,173.8,6.1,1
1647,65.0,23.0,21.0,103.0,114.0,9,316.0,3.3,Lisboa,324.0,194.0,48.34,84.4,4.5,0
1648,62.0,50.0,1.0,97.0,106.0,11,188.0,3.4,Porto,182.0,231.0,76.57,25.7,5.9,0
1649,57.0,48.0,9.0,94.5,43.0,11,95.0,3.6,Porto,89.0,167.0,93.37,16.7,5.3,1
1650,56.0,25.0,32.0,97.0,59.0,10,315.0,3.3,Lisboa,330.0,208.0,54.09,13.0,5.6,0
1651,51.0,24.0,55.0,,67.0,11,274.0,3.0,Lisboa,278.0,225.0,42.89,33.5,5.3,1
1652,53.0,36.0,9.0,101.9,30.0,10,108.0,3.2,,112.0,243.0,119.27,21.5,6.3,0
1653,76.0,19.0,30.0,99.4,116.0,11,308.0,3.0,Lisboa,289.0,222.0,28.22,65.6,3.9,1
1654,54.0,20.0,25.0,97.7,99.0,9,277.0,3.0,Lisboa,278.0,229.0,58.53,141.1,4.2,1
1655,53.0,26.0,43.0,97.3,118.0,9,310.0,3.2,Lisboa,310.0,193.0,49.74,74.3,4.4,0
1656,65.0,16.0,32.0,100.0,128.0,9,257.0,3.6,Lisboa,267.0,207.0,59.14,46.0,4.5,1
1657,58.0,24.0,30.0,95.3,60.0,12,173.0,3.3,Lisboa,170.0,192.0,33.27,29.0,6.2,1
1658,46.0,23.0,43.0,98.4,95.0,10,249.0,3.2,Lisboa,246.0,235.0,36.25,12.9,6.7,0
1659,66.0,35.0,12.0,96.5,32.0,9,115.0,3.4,Porto,108.0,217.0,78.85,15.2,5.9,0
1660,76.0,21.0,35.0,100.4,81.0,11,175.0,3.1,Lisboa,176.0,198.0,36.49,11.5,7.9,1
1661,41.0,21.0,28.0,99.3,82.0,11,235.0,3.5,Lisboa,262.0,193.0,25.77,16.7,5.3,1
1662,78.0,26.0,64.0,100.7,33.0,9,210.0,3.0,Lisboa,211.0,213.0,54.84,135.4,3.9,0
1663,77.0,21.0,23.0,95.9,85.0,9,222.0,3.1,Lisboa,226.0,208.0,45.81,168.3,4.3,1
1664,69.0,26.0,28.0,97.9,38.0,12,302.0,3.3,Lisboa,302.0,207.0,60.82,52.9,5.8,1
1665,72.0,40.0,25.0,97.5,50.0,10,124.0,3.3,Porto,122.0,272.0,102.5,33.4,6.8,0
1666,48.0,39.0,1.0,98.1,64.0,11,112.0,3.4,Porto,115.0,210.0,79.18,22.7,5.9,1
1667,71.0,19.0,71.0,100.5,98.0,9,299.0,3.4,Lisboa,320.0,221.0,45.53,158.1,6.8,1
1668,47.0,24.0,39.0,96.8,113.0,10,301.0,3.1,Lisboa,312.0,209.0,48.51,76.6,5.1,0
1669,58.0,23.0,37.0,97.5,86.0,10,203.0,3.2,Lisboa,203.0,248.0,29.84,17.1,6.4,1
1670,58.0,26.0,30.0,95.6,87.0,14,272.0,3.3,Lisboa,271.0,148.0,16.49,11.7,5.7,1
1671,75.0,48.0,21.0,98.7,69.0,9,212.0,3.2,Porto,184.0,233.0,98.0,81.9,5.7,0
1672,46.0,23.0,28.0,97.9,88.0,11,320.0,3.2,Lisboa,309.0,223.0,39.16,,5.1,1
1673,54.0,22.0,42.0,98.7,28.0,11,138.0,2.9,Lisboa,140.0,234.0,43.39,11.4,5.1,0
1674,56.0,56.0,26.0,99.6,24.0,10,76.0,3.2,Porto,85.0,246.0,87.88,21.1,4.6,0
1675,44.0,24.0,38.0,93.9,105.0,9,314.0,3.0,Lisboa,302.0,201.0,49.22,221.5,4.8,0
1676,63.0,24.0,37.0,101.3,53.0,11,200.0,3.3,Lisboa,204.0,191.0,37.5,17.2,6.0,1
1677,41.0,21.0,28.0,95.7,77.0,10,194.0,3.1,Lisboa,182.0,234.0,51.13,47.7,4.1,0
1678,65.0,20.0,29.0,96.2,109.0,9,294.0,3.0,Lisboa,284.0,206.0,53.38,24.7,4.7,1
1679,75.0,27.0,32.0,97.0,52.0,12,164.0,3.4,,167.0,176.0,26.15,41.9,4.4,1
1680,75.0,21.0,30.0,99.2,43.0,11,189.0,3.2,Lisboa,179.0,196.0,28.65,75.8,5.7,1
1681,63.0,24.0,22.0,98.6,55.0,9,254.0,3.1,Lisboa,260.0,194.0,49.35,186.4,4.8,0
1682,60.0,27.0,41.0,96.9,73.0,13,250.0,3.4,Lisboa,240.0,121.0,31.1,43.4,3.8,1
1683,43.0,38.0,45.0,100.3,42.0,9,114.0,3.4,Porto,111.0,299.0,73.62,22.9,5.7,0
1684,66.0,16.0,28.0,97.8,82.0,11,176.0,3.3,Lisboa,173.0,173.0,36.98,14.4,4.2,1
1685,68.0,23.0,37.0,98.0,30.0,11,241.0,3.4,Lisboa,246.0,213.0,81.55,49.4,3.9,1
1686,55.0,30.0,24.0,98.6,26.0,10,222.0,3.0,Lisboa,228.0,221.0,47.55,9.9,3.0,0
1687,67.0,43.0,0.0,101.3,22.0,13,81.0,3.3,Porto,67.0,203.0,52.16,24.3,6.7,1
1688,42.0,26.0,59.0,98.8,16.0,11,69.0,3.2,Porto,62.0,276.0,66.88,19.6,7.4,1
1689,65.0,21.0,34.0,99.3,85.0,9,225.0,3.0,Lisboa,241.0,201.0,53.16,11.9,5.5,0
1690,46.0,22.0,30.0,100.1,118.0,10,303.0,3.0,Lisboa,291.0,189.0,50.69,115.2,6.2,1
1691,68.0,19.0,28.0,100.0,67.0,11,206.0,3.1,Lisboa,218.0,206.0,40.81,98.3,4.5,1
1692,60.0,36.0,62.0,97.9,65.0,12,202.0,3.1,Porto,198.0,371.0,97.66,29.1,10.0,1
1693,61.0,17.0,31.0,97.9,58.0,8,224.0,3.4,Lisboa,218.0,201.0,56.54,85.7,3.7,1
1694,57.0,19.0,34.0,98.7,88.0,13,216.0,3.2,Lisboa,218.0,209.0,38.68,19.2,4.4,1
1695,65.0,20.0,47.0,98.8,121.0,13,240.0,3.0,Lisboa,233.0,178.0,118.23,218.7,3.5,0
1696,56.0,19.0,36.0,97.2,59.0,9,332.0,3.3,Lisboa,336.0,260.0,39.74,17.5,5.2,1
1697,49.0,24.0,26.0,95.1,71.0,12,281.0,3.5,Lisboa,279.0,175.0,54.25,26.5,4.4,0
1698,64.0,32.0,18.0,100.3,66.0,9,354.0,3.6,Lisboa,364.0,185.0,102.64,77.2,7.6,0
1699,60.0,20.0,38.0,98.7,50.0,13,190.0,3.2,Lisboa,177.0,196.0,20.64,86.8,2.2,1
1700,51.0,19.0,29.0,100.7,46.0,10,193.0,3.4,Lisboa,187.0,191.0,43.65,32.7,6.5,1
1701,44.0,20.0,28.0,98.5,36.0,12,299.0,3.2,Lisboa,306.0,218.0,27.03,16.1,10.5,1
1702,59.0,24.0,64.0,98.5,117.0,9,283.0,2.9,Lisboa,297.0,234.0,36.23,82.5,4.2,1
1703,59.0,26.0,36.0,95.6,82.0,11,309.0,3.5,Lisboa,311.0,198.0,59.46,73.0,6.2,1
1704,45.0,19.0,33.0,94.7,202.0,12,298.0,3.4,Lisboa,303.0,177.0,44.85,18.2,8.9,1
1705,59.0,31.0,21.0,98.4,30.0,9,93.0,3.1,Porto,107.0,221.0,102.38,15.7,9.1,0
1706,71.0,23.0,32.0,96.5,107.0,11,380.0,3.1,Lisboa,389.0,273.0,42.99,109.4,4.0,1
1707,62.0,22.0,35.0,99.9,126.0,10,309.0,3.5,,309.0,212.0,53.03,127.9,3.7,0
1708,57.0,25.0,49.0,99.8,61.0,10,146.0,3.3,Porto,139.0,218.0,93.18,26.8,6.3,1
1709,64.0,22.0,35.0,96.3,34.0,10,199.0,3.0,Lisboa,186.0,250.0,33.97,66.2,3.8,1
1710,60.0,46.0,15.0,97.8,30.0,10,148.0,3.2,Porto,127.0,250.0,89.84,17.9,7.7,0
1711,52.0,26.0,32.0,102.7,78.0,12,238.0,3.1,Lisboa,263.0,210.0,45.1,71.8,5.7,1
1712,57.0,36.0,55.0,98.3,20.0,12,85.0,3.3,Porto,79.0,281.0,38.07,19.9,9.2,1
1713,64.0,23.0,18.0,98.4,36.0,10,258.0,3.1,Lisboa,256.0,199.0,54.19,14.2,4.2,0
1714,60.0,24.0,26.0,96.5,82.0,13,223.0,3.2,Lisboa,217.0,204.0,32.84,12.2,3.7,1
1715,79.0,27.0,42.0,97.0,44.0,11,292.0,3.1,Lisboa,303.0,227.0,31.7,10.9,5.1,1
1716,62.0,23.0,37.0,98.1,71.0,11,191.0,3.2,Lisboa,200.0,223.0,49.71,20.7,4.3,1
1717,80.0,25.0,40.0,97.4,22.0,9,80.0,3.1,Porto,85.0,328.0,71.25,155.2,6.4,0
1718,41.0,36.0,2.0,101.5,36.0,10,106.0,3.3,Porto,97.0,217.0,86.24,16.8,5.2,1
1719,67.0,26.0,35.0,99.3,56.0,12,246.0,3.3,,242.0,220.0,31.48,16.1,4.8,1
1720,44.0,21.0,25.0,100.6,34.0,10,147.0,3.4,Lisboa,151.0,164.0,30.89,96.4,3.5,0
1721,60.0,23.0,49.0,96.0,50.0,10,155.0,3.4,Lisboa,158.0,190.0,51.05,14.2,4.3,1
1722,76.0,24.0,35.0,100.4,104.0,9,308.0,3.4,Lisboa,302.0,209.0,44.21,146.2,6.7,1
1723,61.0,23.0,29.0,99.4,48.0,10,348.0,3.4,Lisboa,334.0,206.0,39.69,20.0,5.5,1
1724,74.0,16.0,27.0,99.6,92.0,10,206.0,3.2,Lisboa,194.0,211.0,38.96,104.2,3.8,1
1725,60.0,27.0,41.0,96.4,102.0,9,384.0,3.1,Lisboa,371.0,227.0,40.06,76.3,5.1,1
1726,71.0,23.0,26.0,103.3,117.0,10,359.0,3.2,Lisboa,356.0,189.0,53.1,79.8,4.3,0
1727,47.0,42.0,58.0,98.9,22.0,9,70.0,3.2,,70.0,339.0,85.86,22.5,7.5,1
1728,54.0,36.0,9.0,98.8,38.0,11,93.0,3.5,Porto,98.0,204.0,125.82,38.0,6.4,0
1729,57.0,28.0,56.0,99.6,20.0,11,77.0,3.4,Porto,67.0,231.0,102.66,23.9,5.4,1
1730,41.0,21.0,35.0,98.1,77.0,11,192.0,3.1,Lisboa,195.0,209.0,38.79,11.9,7.4,1
1731,76.0,22.0,31.0,99.4,52.0,10,291.0,3.1,Lisboa,280.0,250.0,49.33,20.5,5.1,1
1732,54.0,31.0,32.0,97.8,42.0,9,97.0,3.3,Porto,108.0,202.0,89.95,16.3,5.6,0
1733,48.0,32.0,32.0,100.4,42.0,13,172.0,3.2,Lisboa,173.0,202.0,47.31,38.9,5.2,1
1734,43.0,23.0,30.0,98.2,32.0,11,126.0,3.1,Lisboa,142.0,245.0,30.34,27.8,4.3,1
1735,72.0,28.0,46.0,97.8,54.0,10,310.0,3.3,Lisboa,325.0,188.0,60.76,104.2,5.6,1
1736,59.0,23.0,26.0,97.5,71.0,12,201.0,3.0,Lisboa,186.0,255.0,31.64,47.1,3.3,1
1737,68.0,19.0,27.0,97.7,58.0,11,177.0,3.3,Lisboa,181.0,174.0,34.88,10.0,5.4,1
1738,71.0,24.0,31.0,100.1,46.0,11,119.0,3.3,Porto,102.0,242.0,65.25,19.2,9.3,1
1739,47.0,19.0,38.0,100.4,106.0,10,309.0,3.1,Lisboa,309.0,223.0,57.55,106.1,3.9,1
1740,77.0,36.0,42.0,98.7,22.0,13,151.0,3.0,Lisboa,166.0,195.0,29.19,61.4,4.9,1
1741,50.0,29.0,6.0,98.8,34.0,10,116.0,3.4,Porto,124.0,236.0,78.16,18.7,5.5,1
1742,42.0,26.0,31.0,96.3,18.0,13,58.0,3.3,Porto,67.0,248.0,69.68,26.9,7.7,1
1743,58.0,19.0,37.0,97.1,66.0,12,201.0,3.2,Lisboa,220.0,193.0,31.73,14.7,5.3,1
1744,74.0,23.0,29.0,96.8,146.0,10,294.0,3.2,Lisboa,290.0,206.0,46.92,128.1,5.1,1
1745,54.0,57.0,3.0,101.2,24.0,10,59.0,3.2,Porto,79.0,222.0,90.03,19.9,5.5,0
1746,41.0,34.0,20.0,97.2,48.0,9,232.0,3.2,Lisboa,217.0,199.0,58.87,24.1,4.0,1
1747,47.0,20.0,30.0,101.9,79.0,11,235.0,3.3,Lisboa,222.0,208.0,51.09,14.8,7.5,1
1748,56.0,24.0,46.0,98.5,123.0,10,384.0,3.2,Lisboa,377.0,192.0,39.24,117.0,5.7,0
1749,63.0,25.0,19.0,99.0,105.0,10,324.0,3.2,Lisboa,327.0,190.0,49.1,76.0,4.8,0
1750,46.0,22.0,40.0,100.2,54.0,9,238.0,3.0,Lisboa,239.0,198.0,51.81,170.7,4.8,1
1751,44.0,20.0,44.0,99.8,131.0,9,330.0,3.2,Lisboa,326.0,276.0,53.11,143.2,8.4,1
1752,43.0,25.0,34.0,98.1,47.0,12,193.0,,Lisboa,201.0,249.0,36.79,23.3,6.5,1
1753,77.0,20.0,30.0,97.8,89.0,11,237.0,3.1,Lisboa,232.0,204.0,45.73,29.3,6.5,1
1754,63.0,20.0,47.0,95.1,98.0,12,276.0,3.3,Lisboa,280.0,231.0,36.09,17.9,4.5,1
1755,70.0,18.0,43.0,96.8,145.0,11,269.0,3.1,Lisboa,277.0,203.0,40.21,11.9,7.5,1
1756,51.0,60.0,0.0,99.1,24.0,10,77.0,3.4,Porto,75.0,221.0,107.75,30.0,4.5,0
1757,50.0,30.0,26.0,95.0,51.0,9,193.0,3.1,Lisboa,205.0,199.0,112.34,107.0,4.0,1
1758,74.0,22.0,33.0,97.9,126.0,11,238.0,3.1,Lisboa,219.0,251.0,49.51,13.2,5.6,1
1759,57.0,42.0,0.0,96.9,40.0,10,82.0,3.4,Porto,81.0,207.0,67.84,11.7,4.7,1
1760,57.0,26.0,25.0,98.8,129.0,9,376.0,3.1,Lisboa,377.0,212.0,40.01,129.1,6.4,0
1761,41.0,27.0,44.0,99.0,51.0,11,118.0,3.2,Porto,112.0,279.0,38.08,15.7,,1
1762,57.0,18.0,26.0,99.8,125.0,11,281.0,3.3,Lisboa,277.0,173.0,45.49,36.6,2.7,1
1763,72.0,23.0,45.0,97.8,66.0,11,233.0,3.2,Lisboa,234.0,278.0,34.97,107.6,4.5,1
1764,62.0,26.0,49.0,101.6,42.0,11,129.0,3.1,Porto,121.0,327.0,91.9,27.6,10.1,1
1765,74.0,19.0,29.0,101.3,56.0,12,178.0,3.3,Lisboa,161.0,191.0,32.34,9.6,4.9,1
1766,71.0,25.0,41.0,99.3,54.0,9,125.0,3.3,Porto,121.0,308.0,79.13,22.8,6.4,1
1767,69.0,23.0,43.0,100.4,141.0,9,414.0,3.2,Lisboa,414.0,186.0,51.21,74.1,4.9,0
1768,59.0,22.0,32.0,101.8,108.0,10,364.0,3.4,Lisboa,356.0,195.0,38.28,76.7,5.5,1
1769,46.0,21.0,29.0,97.7,78.0,12,185.0,3.1,Lisboa,176.0,232.0,46.15,11.3,3.8,1
1770,65.0,27.0,31.0,97.1,63.0,11,162.0,3.4,Lisboa,178.0,203.0,26.2,63.7,4.2,1
1771,48.0,24.0,34.0,95.4,111.0,12,352.0,3.4,,341.0,178.0,40.54,35.6,5.2,1
1772,75.0,21.0,33.0,101.9,72.0,10,261.0,3.4,Lisboa,271.0,195.0,43.99,123.8,3.8,0
1773,66.0,18.0,25.0,99.0,64.0,9,277.0,2.9,Lisboa,272.0,206.0,45.92,139.3,4.5,1
1774,53.0,32.0,18.0,96.7,62.0,9,237.0,3.2,Lisboa,240.0,205.0,49.26,118.1,4.8,0
1775,67.0,29.0,34.0,100.2,87.0,12,250.0,3.2,Lisboa,253.0,209.0,20.87,73.2,4.2,1
1776,53.0,20.0,27.0,101.9,34.0,11,164.0,3.2,Lisboa,163.0,164.0,30.03,13.8,3.6,1
1777,54.0,26.0,16.0,97.8,40.0,10,201.0,3.2,Lisboa,195.0,208.0,53.5,13.9,3.6,0
1778,44.0,24.0,29.0,98.7,99.0,12,235.0,3.0,Lisboa,231.0,235.0,40.32,17.9,4.2,0
1779,58.0,18.0,32.0,100.2,81.0,9,250.0,2.9,Lisboa,243.0,219.0,47.79,120.8,5.7,1
1780,55.0,23.0,30.0,98.7,162.0,12,249.0,3.2,Lisboa,248.0,176.0,34.02,26.6,3.7,0
1781,54.0,20.0,35.0,99.6,136.0,9,249.0,2.9,Lisboa,246.0,185.0,67.25,104.8,4.0,0
1782,61.0,26.0,26.0,99.8,79.0,9,324.0,3.1,Lisboa,320.0,240.0,53.23,332.5,3.7,1
